trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN2757F2700567:2023-12-08T00:34:49Z,20:18:00,20:18:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2757F2700567:2023-12-08T00:34:49Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2757F2842271:2024-02-04T00:41:58Z,20:28:00,20:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2757F2842271:2024-02-04T00:41:58Z,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F2543424:2023-12-22T00:50:14Z,20:47:00,20:47:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F2543424:2023-12-22T00:50:14Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F2743709:2023-11-25T04:46:39Z,20:55:00,20:55:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F2743709:2023-11-25T04:46:39Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F2842276:2024-02-08T00:29:23Z,20:58:00,20:58:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F2842276:2024-02-08T00:29:23Z,21:44:00,21:44:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2759F2844521:2024-02-04T00:41:58Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2759F2844521:2024-02-04T00:41:58Z,21:50:00,21:50:00,StopPoint:OCETGV INOUI-87171009,1,,1,0,
OCESN2760F2710540:2023-12-22T00:50:14Z,19:15:00,19:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2760F2710540:2023-12-22T00:50:14Z,20:12:00,20:12:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2760F3023408:2024-02-08T00:29:23Z,19:15:00,19:15:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2760F3023408:2024-02-08T00:29:23Z,20:01:00,20:01:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2762F3023419:2024-02-04T00:41:58Z,19:45:00,19:45:00,StopPoint:OCETGV INOUI-87171009,0,,0,1,
OCESN2762F3023419:2024-02-04T00:41:58Z,20:31:00,20:31:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2765F2543429:2023-12-08T00:34:49Z,21:18:00,21:18:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2765F2543429:2023-12-08T00:34:49Z,22:14:00,22:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2765F2543429:2023-12-08T00:34:49Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2765F2543429:2023-12-08T00:34:49Z,23:10:00,23:19:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2765F2543429:2023-12-08T00:34:49Z,23:35:00,23:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2765F2573429:2024-02-03T00:31:17Z,21:28:00,21:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2765F2573429:2024-02-03T00:31:17Z,22:14:00,22:19:00,StopPoint:OCETGV INOUI-87171009,1,,0,0,
OCESN2765F2573429:2024-02-03T00:31:17Z,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2765F2573429:2024-02-03T00:31:17Z,23:10:00,23:19:00,StopPoint:OCETGV INOUI-87172007,3,,0,0,
OCESN2765F2573429:2024-02-03T00:31:17Z,23:35:00,23:35:00,StopPoint:OCETGV INOUI-87172254,4,,1,0,
OCESN2766F2575196:2024-02-03T00:31:17Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2766F2575196:2024-02-03T00:31:17Z,21:07:00,21:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2766F2575196:2024-02-03T00:31:17Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2766F2575196:2024-02-03T00:31:17Z,22:09:00,22:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2766F2575196:2024-02-03T00:31:17Z,23:01:00,23:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2766F2747954:2023-11-20T00:36:28Z,20:53:00,20:53:00,StopPoint:OCETGV INOUI-87172254,0,,0,1,
OCESN2766F2747954:2023-11-20T00:36:28Z,21:07:00,21:17:00,StopPoint:OCETGV INOUI-87172007,1,,0,0,
OCESN2766F2747954:2023-11-20T00:36:28Z,21:45:00,21:48:00,StopPoint:OCETGV INOUI-87172270,2,,0,0,
OCESN2766F2747954:2023-11-20T00:36:28Z,22:09:00,22:15:00,StopPoint:OCETGV INOUI-87171009,3,,0,0,
OCESN2766F2747954:2023-11-20T00:36:28Z,23:12:00,23:12:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2778F2665167:2023-12-05T00:34:08Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87175042,0,,0,1,
OCESN2778F2665167:2023-12-05T00:34:08Z,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87174276,1,,0,0,
OCESN2778F2665167:2023-12-05T00:34:08Z,06:52:00,06:55:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2778F2665167:2023-12-05T00:34:08Z,07:14:00,07:17:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2778F2665167:2023-12-05T00:34:08Z,08:01:00,08:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2778F2841244:2024-02-08T00:29:23Z,06:10:00,06:10:00,StopPoint:OCETGV INOUI-87175042,0,,0,1,
OCESN2778F2841244:2024-02-08T00:29:23Z,06:33:00,06:36:00,StopPoint:OCETGV INOUI-87174276,1,,0,0,
OCESN2778F2841244:2024-02-08T00:29:23Z,06:52:00,06:55:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2778F2841244:2024-02-08T00:29:23Z,07:15:00,07:18:00,StopPoint:OCETGV INOUI-87171926,3,,0,0,
OCESN2778F2841244:2024-02-08T00:29:23Z,08:01:00,08:01:00,StopPoint:OCETGV INOUI-87113001,4,,1,0,
OCESN2785F2803776:2024-02-03T00:31:17Z,19:16:00,19:16:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F2803776:2024-02-03T00:31:17Z,19:58:00,20:05:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F2803776:2024-02-03T00:31:17Z,20:25:00,20:28:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F2803776:2024-02-03T00:31:17Z,20:45:00,20:48:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F2803776:2024-02-03T00:31:17Z,21:12:00,21:12:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2785F2842288:2024-02-08T00:29:23Z,19:28:00,19:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2785F2842288:2024-02-08T00:29:23Z,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2785F2842288:2024-02-08T00:29:23Z,20:32:00,20:35:00,StopPoint:OCETGV INOUI-87174003,2,,0,0,
OCESN2785F2842288:2024-02-08T00:29:23Z,20:52:00,20:55:00,StopPoint:OCETGV INOUI-87174276,3,,0,0,
OCESN2785F2842288:2024-02-08T00:29:23Z,21:19:00,21:19:00,StopPoint:OCETGV INOUI-87175042,4,,1,0,
OCESN2801F2549310:2024-02-08T00:29:23Z,07:27:00,07:27:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2801F2549310:2024-02-08T00:29:23Z,08:51:00,08:57:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2801F2549310:2024-02-08T00:29:23Z,09:16:00,09:20:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2801F2549310:2024-02-08T00:29:23Z,09:44:00,09:44:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2807F2573439:2024-01-04T00:47:02Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F2573439:2024-01-04T00:47:02Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F2573439:2024-01-04T00:47:02Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F2573439:2024-01-04T00:47:02Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F2573439:2024-01-04T00:47:02Z,10:23:00,10:23:00,StopPoint:OCETGV INOUI-82006030,4,,1,0,
OCESN2807F2774681:2024-01-30T00:44:05Z,08:03:00,08:03:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F2774681:2024-01-30T00:44:05Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F2774681:2024-01-30T00:44:05Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F2774681:2024-01-30T00:44:05Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F2774681:2024-01-30T00:44:05Z,10:23:00,10:23:00,StopPoint:OCETGV INOUI-82006030,4,,1,0,
OCESN2807F2796138:2023-11-25T04:46:39Z,08:12:00,08:12:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F2796138:2023-11-25T04:46:39Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F2796138:2023-11-25T04:46:39Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F2796138:2023-11-25T04:46:39Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F2796138:2023-11-25T04:46:39Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F2941205:2024-01-25T00:46:21Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F2941205:2024-01-25T00:46:21Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F2941205:2024-01-25T00:46:21Z,09:44:00,09:49:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F2941205:2024-01-25T00:46:21Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F2941205:2024-01-25T00:46:21Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F2960220:2024-01-19T00:33:37Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F2960220:2024-01-19T00:33:37Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F2960220:2024-01-19T00:33:37Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F2960220:2024-01-19T00:33:37Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F2960220:2024-01-19T00:33:37Z,10:38:00,10:38:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2807F2998850:2024-01-18T00:32:08Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F2998850:2024-01-18T00:32:08Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F2998850:2024-01-18T00:32:08Z,09:44:00,09:44:00,StopPoint:OCETGV INOUI-87192039,2,,1,0,
OCESN2807F3041997:2024-02-08T00:29:23Z,08:14:00,08:14:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2807F3041997:2024-02-08T00:29:23Z,08:53:00,08:56:00,StopPoint:OCETGV INOUI-87171926,1,,0,0,
OCESN2807F3041997:2024-02-08T00:29:23Z,09:44:00,09:50:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2807F3041997:2024-02-08T00:29:23Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87191007,3,,0,0,
OCESN2807F3041997:2024-02-08T00:29:23Z,10:32:00,10:32:00,StopPoint:OCETGV INOUI-82001000,4,,1,0,
OCESN2815F2268765:2024-02-01T00:30:09Z,10:40:00,10:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F2268765:2024-02-01T00:30:09Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F2268765:2024-02-01T00:30:09Z,12:27:00,12:27:00,StopPoint:OCETGV INOUI-87191007,2,,1,0,
OCESN2815F2549046:2024-02-06T00:30:41Z,10:40:00,10:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F2549046:2024-02-06T00:30:41Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F2549046:2024-02-06T00:30:41Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F2549046:2024-02-06T00:30:41Z,12:52:00,12:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2815F2572687:2024-02-01T00:30:09Z,10:29:00,10:29:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F2572687:2024-02-01T00:30:09Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F2572687:2024-02-01T00:30:09Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F2572687:2024-02-01T00:30:09Z,12:43:00,12:43:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2815F2584847:2024-02-03T00:31:17Z,10:39:00,10:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F2584847:2024-02-03T00:31:17Z,12:03:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F2584847:2024-02-03T00:31:17Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F2584847:2024-02-03T00:31:17Z,12:52:00,12:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2815F2675898:2024-02-06T00:30:41Z,10:39:00,10:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F2675898:2024-02-06T00:30:41Z,12:03:00,12:09:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F2675898:2024-02-06T00:30:41Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F2675898:2024-02-06T00:30:41Z,12:52:00,12:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2815F2801449:2023-11-25T04:46:39Z,10:38:00,10:38:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F2801449:2023-11-25T04:46:39Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F2801449:2023-11-25T04:46:39Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F2801449:2023-11-25T04:46:39Z,12:52:00,12:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2815F2940547:2024-02-01T00:30:09Z,10:40:00,10:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F2940547:2024-02-01T00:30:09Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F2940547:2024-02-01T00:30:09Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F2940547:2024-02-01T00:30:09Z,12:43:00,12:43:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2815F3033679:2024-02-01T00:30:09Z,10:40:00,10:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F3033679:2024-02-01T00:30:09Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F3033679:2024-02-01T00:30:09Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F3033679:2024-02-01T00:30:09Z,12:43:00,12:43:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2815F3033784:2024-02-01T00:30:09Z,10:29:00,10:29:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F3033784:2024-02-01T00:30:09Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F3033784:2024-02-01T00:30:09Z,12:27:00,12:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2815F3033784:2024-02-01T00:30:09Z,12:43:00,12:43:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2815F3034035:2024-02-01T00:30:09Z,10:40:00,10:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2815F3034035:2024-02-01T00:30:09Z,12:04:00,12:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2815F3034035:2024-02-01T00:30:09Z,12:27:00,12:27:00,StopPoint:OCETGV INOUI-87191007,2,,1,0,
OCESN2817F2565126:2024-02-06T00:30:41Z,13:40:00,13:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2817F2565126:2024-02-06T00:30:41Z,15:04:00,15:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2817F2565126:2024-02-06T00:30:41Z,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2817F2565126:2024-02-06T00:30:41Z,15:52:00,15:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2817F2573755:2024-01-25T00:46:21Z,13:40:00,13:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2817F2573755:2024-01-25T00:46:21Z,15:04:00,15:09:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2817F2573755:2024-01-25T00:46:21Z,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2817F2573755:2024-01-25T00:46:21Z,15:52:00,15:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2817F2774684:2024-01-04T00:47:02Z,13:28:00,13:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2817F2774684:2024-01-04T00:47:02Z,15:04:00,15:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2817F2774684:2024-01-04T00:47:02Z,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2817F2774684:2024-01-04T00:47:02Z,15:43:00,15:43:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2817F2796139:2023-11-25T04:46:39Z,13:38:00,13:38:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2817F2796139:2023-11-25T04:46:39Z,15:04:00,15:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2817F2796139:2023-11-25T04:46:39Z,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2817F2796139:2023-11-25T04:46:39Z,15:52:00,15:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2817F2942101:2024-01-18T00:32:08Z,13:40:00,13:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2817F2942101:2024-01-18T00:32:08Z,15:04:00,15:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2817F2942101:2024-01-18T00:32:08Z,15:27:00,15:27:00,StopPoint:OCETGV INOUI-87191007,2,,1,0,
OCESN2817F3031122:2024-02-07T00:29:39Z,13:40:00,13:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2817F3031122:2024-02-07T00:29:39Z,15:04:00,15:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2817F3031122:2024-02-07T00:29:39Z,15:27:00,15:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,1,
OCESN2817F3031122:2024-02-07T00:29:39Z,15:43:00,15:43:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2833F2565666:2024-02-06T00:30:41Z,17:40:00,17:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2833F2565666:2024-02-06T00:30:41Z,19:04:00,19:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2833F2565666:2024-02-06T00:30:41Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2833F2565666:2024-02-06T00:30:41Z,19:48:00,19:48:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2833F2774953:2024-02-07T00:29:39Z,17:40:00,17:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2833F2774953:2024-02-07T00:29:39Z,19:04:00,19:10:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2833F2774953:2024-02-07T00:29:39Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87191007,2,,1,1,
OCESN2833F2774953:2024-02-07T00:29:39Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,1,
OCESN2833F2799215:2023-11-25T04:46:39Z,17:38:00,17:38:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2833F2799215:2023-11-25T04:46:39Z,19:04:00,19:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2833F2799215:2023-11-25T04:46:39Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2833F2799215:2023-11-25T04:46:39Z,19:52:00,19:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2833F2895371:2024-01-12T00:36:54Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2833F2895371:2024-01-12T00:36:54Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2833F2942018:2024-02-01T00:30:09Z,17:28:00,17:28:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2833F2942018:2024-02-01T00:30:09Z,19:04:00,19:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2833F2942018:2024-02-01T00:30:09Z,19:27:00,19:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2833F2942018:2024-02-01T00:30:09Z,19:48:00,19:48:00,StopPoint:OCETGV INOUI-82006030,3,,1,0,
OCESN2833F2998908:2024-01-18T00:32:08Z,17:40:00,17:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2833F2998908:2024-01-18T00:32:08Z,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2839F2799218:2023-11-25T04:46:39Z,19:38:00,19:38:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2839F2799218:2023-11-25T04:46:39Z,21:04:00,21:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2839F2799218:2023-11-25T04:46:39Z,21:27:00,21:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2839F2799218:2023-11-25T04:46:39Z,21:52:00,21:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2839F2998848:2024-01-20T00:50:32Z,19:39:00,19:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2839F2998848:2024-01-20T00:50:32Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2839F3023496:2024-01-25T00:46:21Z,19:29:00,19:29:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2839F3023496:2024-01-25T00:46:21Z,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2839F3038479:2024-02-07T00:29:39Z,19:39:00,19:39:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2839F3038479:2024-02-07T00:29:39Z,21:04:00,21:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2839F3038479:2024-02-07T00:29:39Z,21:27:00,21:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2839F3038479:2024-02-07T00:29:39Z,21:52:00,21:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2843F2511738:2024-01-25T00:46:21Z,20:29:00,20:29:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2843F2511738:2024-01-25T00:46:21Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2843F2805211:2023-11-25T04:46:39Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2843F2805211:2023-11-25T04:46:39Z,22:06:00,22:11:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2843F2805211:2023-11-25T04:46:39Z,22:28:00,22:31:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2843F2805211:2023-11-25T04:46:39Z,22:52:00,22:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2843F2998597:2024-01-18T00:32:08Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2843F2998597:2024-01-18T00:32:08Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87192039,1,,1,0,
OCESN2843F3041348:2024-02-06T00:30:41Z,20:40:00,20:40:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN2843F3041348:2024-02-06T00:30:41Z,22:04:00,22:10:00,StopPoint:OCETGV INOUI-87192039,1,,0,0,
OCESN2843F3041348:2024-02-06T00:30:41Z,22:27:00,22:30:00,StopPoint:OCETGV INOUI-87191007,2,,0,0,
OCESN2843F3041348:2024-02-06T00:30:41Z,22:52:00,22:52:00,StopPoint:OCETGV INOUI-82001000,3,,1,0,
OCESN2854F2400739:2024-01-17T00:56:31Z,07:27:00,07:27:00,StopPoint:OCETGV INOUI-87192039,0,,0,1,
OCESN2854F2400739:2024-01-17T00:56:31Z,08:52:00,08:52:00,StopPoint:OCETGV INOUI-87113001,1,,1,0,
OCESN2854F3024174:2024-02-08T00:29:23Z,06:40:00,06:40:00,StopPoint:OCETGV INOUI-82001000,0,,0,1,
OCESN2854F3024174:2024-02-08T00:29:23Z,07:00:00,07:03:00,StopPoint:OCETGV INOUI-87191007,1,,0,0,
OCESN2854F3024174:2024-02-08T00:29:23Z,07:21:00,07:26:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2854F3024174:2024-02-08T00:29:23Z,08:51:00,08:51:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2854F3042763:2024-02-07T00:29:39Z,06:40:00,06:40:00,StopPoint:OCETGV INOUI-82001000,0,,0,1,
OCESN2854F3042763:2024-02-07T00:29:39Z,07:00:00,07:02:00,StopPoint:OCETGV INOUI-87191007,1,,0,0,
OCESN2854F3042763:2024-02-07T00:29:39Z,07:21:00,07:27:00,StopPoint:OCETGV INOUI-87192039,2,,0,0,
OCESN2854F3042763:2024-02-07T00:29:39Z,08:52:00,08:52:00,StopPoint:OCETGV INOUI-87113001,3,,1,0,
OCESN2860F2419013:2024-02-07T00:29:39Z,08:08:00,08:08:00,StopPoint:OCETGV INOUI-82006030,0,,0,1,
